OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount,Sales,Cost,Profit,OrderPriority
O01279,2023-05-24,C0085,P003,3,367.34,0.05,1046.92,661.21,385.71,Medium
O01280,2024-07-19,C0039,P017,3,155.6,0.0,466.8,280.08,186.72,Critical
O01281,2024-03-24,C0153,P028,4,259.55,0.1,934.38,622.92,311.46,Low
O01282,2024-08-06,C0053,P036,4,405.16,0.0,1620.64,972.38,648.26,Medium
O01283,2023-09-04,C0048,P004,2,301.34,0.1,542.41,361.61,180.8,Medium
O01284,2024-09-09,C0098,P034,2,474.7,0.1,854.46,569.64,284.82,High
O01285,2023-12-12,C0104,P031,3,305.73,0.05,871.33,550.31,321.02,Critical
O01286,2023-12-13,C0175,P038,4,53.35,0.15,181.39,128.04,53.35,Medium
O01287,2023-05-15,C0063,P026,5,393.66,0.1,1771.47,1180.98,590.49,Medium
O01288,2023-03-07,C0105,P009,3,302.55,0.0,907.65,544.59,363.06,Critical
O01289,2023-05-11,C0032,P030,2,27.99,0.0,55.98,33.59,22.39,Critical
O01290,2023-07-30,C0053,P019,3,218.81,0.15,557.97,393.86,164.11,Medium
O01291,2023-01-05,C0127,P045,4,133.1,0.0,532.4,319.44,212.96,High
O01292,2023-12-07,C0156,P021,8,307.87,0.15,2093.52,1477.78,615.74,Low
O01293,2024-02-12,C0041,P023,3,149.61,0.15,381.51,269.3,112.21,High
O01294,2023-01-02,C0106,P032,3,89.41,0.15,228.0,160.94,67.06,High
O01295,2023-12-28,C0197,P028,4,259.55,0.05,986.29,622.92,363.37,Medium
O01296,2024-11-15,C0040,P046,5,332.95,0.0,1664.75,998.85,665.9,Critical
O01297,2024-05-31,C0031,P040,1,222.88,0.0,222.88,133.73,89.15,High
O01298,2024-01-08,C0125,P014,2,110.11,0.0,220.22,132.13,88.09,Critical
O01299,2024-06-24,C0074,P018,3,264.75,0.05,754.54,476.55,277.99,High
O01300,2023-07-27,C0112,P015,6,95.0,0.0,570.0,342.0,228.0,Medium
O01301,2023-10-22,C0182,P019,5,218.81,0.05,1039.35,656.43,382.92,Critical
O01302,2024-10-18,C0072,P033,6,37.2,0.1,200.88,133.92,66.96,High
O01303,2023-05-21,C0102,P044,2,455.11,0.0,910.22,546.13,364.09,Low
O01304,2023-11-10,C0050,P019,2,218.81,0.0,437.62,262.57,175.05,Low
O01305,2024-09-11,C0148,P031,3,305.73,0.05,871.33,550.31,321.02,Medium
O01306,2024-11-26,C0023,P049,1,275.62,0.15,234.28,165.37,68.91,Critical
O01307,2023-03-04,C0198,P044,3,455.11,0.0,1365.33,819.2,546.13,Low
O01308,2023-03-01,C0199,P014,3,110.11,0.0,330.33,198.2,132.13,High
O01309,2024-06-02,C0066,P029,4,298.25,0.15,1014.05,715.8,298.25,Critical
O01310,2023-12-24,C0074,P011,5,15.19,0.1,68.36,45.57,22.79,High
O01311,2023-03-10,C0033,P032,1,89.41,0.15,76.0,53.65,22.35,Critical
O01312,2024-05-30,C0152,P039,1,343.7,0.0,343.7,206.22,137.48,Medium
O01313,2024-09-21,C0065,P030,2,27.99,0.05,53.18,33.59,19.59,High
O01314,2024-06-22,C0008,P007,3,33.75,0.15,86.06,60.75,25.31,Low
O01315,2023-04-15,C0127,P041,3,65.41,0.15,166.8,117.74,49.06,Low
O01316,2023-11-02,C0139,P002,4,475.6,0.0,1902.4,1141.44,760.96,Low
O01317,2023-11-20,C0073,P031,4,305.73,0.05,1161.77,733.75,428.02,High
O01318,2024-07-14,C0138,P039,2,343.7,0.15,584.29,412.44,171.85,Critical
O01319,2023-03-01,C0100,P015,1,95.0,0.05,90.25,57.0,33.25,Critical
O01320,2024-09-24,C0033,P008,3,433.76,0.0,1301.28,780.77,520.51,High
O01321,2024-10-08,C0052,P043,4,22.02,0.05,83.68,52.85,30.83,Low
O01322,2023-05-11,C0025,P015,2,95.0,0.1,171.0,114.0,57.0,High
O01323,2024-12-28,C0011,P043,2,22.02,0.0,44.04,26.42,17.62,Low
O01324,2023-08-02,C0101,P013,1,417.06,0.0,417.06,250.24,166.82,Medium
O01325,2024-03-07,C0075,P035,4,482.99,0.0,1931.96,1159.18,772.78,Critical
O01326,2023-08-04,C0112,P003,1,367.34,0.0,367.34,220.4,146.94,Medium
O01327,2024-04-13,C0043,P002,4,475.6,0.0,1902.4,1141.44,760.96,High
O01328,2023-07-22,C0074,P012,1,485.11,0.0,485.11,291.07,194.04,Critical
O01329,2024-05-19,C0057,P015,1,95.0,0.1,85.5,57.0,28.5,Low
O01330,2024-04-12,C0124,P042,4,250.11,0.1,900.4,600.26,300.14,High
O01331,2024-07-03,C0068,P001,3,190.4,0.1,514.08,342.72,171.36,Low
O01332,2023-11-09,C0057,P014,3,110.11,0.05,313.81,198.2,115.61,Critical
O01333,2024-11-14,C0013,P025,5,230.75,0.1,1038.38,692.25,346.13,High
O01334,2024-04-29,C0175,P033,1,37.2,0.1,33.48,22.32,11.16,High
O01335,2023-03-13,C0016,P013,2,417.06,0.0,834.12,500.47,333.65,Medium
O01336,2023-02-02,C0063,P041,5,65.41,0.05,310.7,196.23,114.47,Medium
O01337,2023-09-13,C0053,P002,5,475.6,0.1,2140.2,1426.8,713.4,High
O01338,2024-08-18,C0021,P001,2,190.4,0.1,342.72,228.48,114.24,Medium
O01339,2024-10-24,C0169,P026,4,393.66,0.0,1574.64,944.78,629.86,Critical
O01340,2023-07-01,C0199,P014,4,110.11,0.0,440.44,264.26,176.18,High
O01341,2023-01-07,C0063,P031,1,305.73,0.15,259.87,183.44,76.43,Critical
O01342,2023-01-19,C0052,P032,3,89.41,0.1,241.41,160.94,80.47,High
O01343,2024-07-28,C0019,P005,4,82.23,0.05,312.47,197.35,115.12,Critical
O01344,2023-12-29,C0041,P008,4,433.76,0.0,1735.04,1041.02,694.02,Medium
O01345,2024-08-06,C0079,P042,3,250.11,0.1,675.3,450.2,225.1,Low
O01346,2024-05-12,C0099,P036,6,405.16,0.05,2309.41,1458.58,850.83,High
O01347,2024-06-06,C0167,P041,5,65.41,0.0,327.05,196.23,130.82,Low
O01348,2023-05-27,C0120,P024,2,186.35,0.1,335.43,223.62,111.81,Low
O01349,2023-06-30,C0171,P034,5,474.7,0.0,2373.5,1424.1,949.4,Medium
O01350,2024-01-17,C0008,P004,2,301.34,0.0,602.68,361.61,241.07,Medium
O01351,2023-01-01,C0080,P046,1,332.95,0.0,332.95,199.77,133.18,Critical
O01352,2024-08-11,C0113,P045,4,133.1,0.1,479.16,319.44,159.72,Low
O01353,2023-03-11,C0053,P028,3,259.55,0.1,700.79,467.19,233.6,Medium
O01354,2024-01-07,C0053,P046,3,332.95,0.05,948.91,599.31,349.6,Medium
O01355,2024-08-04,C0052,P050,3,96.5,0.0,289.5,173.7,115.8,Medium
O01356,2024-07-20,C0060,P029,2,298.25,0.05,566.67,357.9,208.77,Low
O01357,2024-12-19,C0130,P023,3,149.61,0.1,403.95,269.3,134.65,Low
O01358,2023-01-03,C0010,P013,4,417.06,0.0,1668.24,1000.94,667.3,High
O01359,2023-06-13,C0155,P012,2,485.11,0.05,921.71,582.13,339.58,Critical
O01360,2024-08-20,C0102,P031,4,305.73,0.1,1100.63,733.75,366.88,High
O01361,2024-02-29,C0128,P021,1,307.87,0.1,277.08,184.72,92.36,Critical
O01362,2024-10-19,C0043,P019,4,218.81,0.0,875.24,525.14,350.1,High
O01363,2024-04-30,C0065,P004,5,301.34,0.1,1356.03,904.02,452.01,Medium
O01364,2023-05-26,C0182,P038,3,53.35,0.0,160.05,96.03,64.02,Medium
O01365,2024-08-03,C0043,P004,3,301.34,0.0,904.02,542.41,361.61,Critical
O01366,2024-12-22,C0062,P010,2,355.5,0.05,675.45,426.6,248.85,High
O01367,2024-10-05,C0124,P007,5,33.75,0.0,168.75,101.25,67.5,High
O01368,2023-08-05,C0044,P010,2,355.5,0.15,604.35,426.6,177.75,Low
O01369,2023-08-07,C0178,P049,5,275.62,0.15,1171.38,826.86,344.52,Medium
O01370,2024-06-06,C0155,P015,2,95.0,0.05,180.5,114.0,66.5,Critical
O01371,2024-02-13,C0117,P043,3,22.02,0.0,66.06,39.64,26.42,High
O01372,2024-08-16,C0063,P044,2,455.11,0.1,819.2,546.13,273.07,Critical
O01373,2023-10-24,C0110,P039,6,343.7,0.05,1959.09,1237.32,721.77,High
O01374,2024-03-16,C0062,P049,2,275.62,0.05,523.68,330.74,192.94,Low
O01375,2024-03-11,C0159,P009,1,302.55,0.0,302.55,181.53,121.02,High
O01376,2023-12-03,C0181,P021,3,307.87,0.05,877.43,554.17,323.26,Medium
O01377,2024-05-12,C0150,P016,4,95.79,0.1,344.84,229.9,114.94,High
O01378,2023-08-01,C0177,P027,5,103.84,0.15,441.32,311.52,129.8,Low
O01379,2024-03-15,C0013,P028,3,259.55,0.15,661.85,467.19,194.66,Medium
O01380,2023-10-19,C0086,P044,1,455.11,0.0,455.11,273.07,182.04,Critical
O01381,2024-04-07,C0083,P044,2,455.11,0.1,819.2,546.13,273.07,Low
O01382,2023-12-13,C0066,P019,2,218.81,0.15,371.98,262.57,109.41,Critical
O01383,2023-05-17,C0140,P002,5,475.6,0.1,2140.2,1426.8,713.4,Medium
O01384,2024-09-07,C0129,P038,2,53.35,0.05,101.36,64.02,37.34,Medium
O01385,2023-06-27,C0012,P009,2,302.55,0.0,605.1,363.06,242.04,Critical
O01386,2024-06-08,C0172,P042,3,250.11,0.0,750.33,450.2,300.13,Critical
O01387,2024-06-17,C0183,P019,2,218.81,0.0,437.62,262.57,175.05,Medium
O01388,2024-05-11,C0050,P050,2,96.5,0.0,193.0,115.8,77.2,Critical
O01389,2024-01-24,C0171,P012,6,485.11,0.0,2910.66,1746.4,1164.26,Critical
O01390,2023-06-14,C0017,P013,5,417.06,0.0,2085.3,1251.18,834.12,Critical
O01391,2023-06-20,C0185,P048,2,262.43,0.15,446.13,314.92,131.21,Critical
O01392,2024-11-28,C0089,P025,5,230.75,0.0,1153.75,692.25,461.5,High
O01393,2024-10-25,C0064,P047,5,159.3,0.15,677.02,477.9,199.12,Low
O01394,2024-07-02,C0183,P009,3,302.55,0.0,907.65,544.59,363.06,High
O01395,2024-08-05,C0057,P032,3,89.41,0.0,268.23,160.94,107.29,Low
O01396,2024-05-29,C0142,P050,2,96.5,0.0,193.0,115.8,77.2,Low
O01397,2023-04-10,C0175,P016,3,95.79,0.0,287.37,172.42,114.95,Medium
O01398,2024-02-09,C0011,P025,6,230.75,0.1,1246.05,830.7,415.35,Low
O01399,2023-06-26,C0144,P007,2,33.75,0.0,67.5,40.5,27.0,High
O01400,2023-02-11,C0017,P009,3,302.55,0.0,907.65,544.59,363.06,Medium
O01401,2023-10-10,C0130,P027,3,103.84,0.0,311.52,186.91,124.61,Low
O01402,2023-11-03,C0067,P042,4,250.11,0.0,1000.44,600.26,400.18,Critical
O01403,2024-06-26,C0085,P007,7,33.75,0.0,236.25,141.75,94.5,Low
O01404,2023-05-09,C0156,P027,2,103.84,0.1,186.91,124.61,62.3,High
O01405,2024-02-23,C0096,P036,2,405.16,0.15,688.77,486.19,202.58,Low
O01406,2024-02-10,C0007,P012,4,485.11,0.0,1940.44,1164.26,776.18,Critical
O01407,2024-02-10,C0124,P006,3,82.22,0.0,246.66,148.0,98.66,High
O01408,2023-05-09,C0035,P037,2,155.78,0.05,295.98,186.94,109.04,High
O01409,2024-06-29,C0019,P017,4,155.6,0.0,622.4,373.44,248.96,Medium
O01410,2023-01-30,C0156,P013,6,417.06,0.0,2502.36,1501.42,1000.94,Medium
O01411,2023-11-30,C0032,P024,5,186.35,0.0,931.75,559.05,372.7,Low
O01412,2024-09-15,C0074,P012,3,485.11,0.0,1455.33,873.2,582.13,Low
O01413,2023-05-12,C0090,P018,2,264.75,0.0,529.5,317.7,211.8,Critical
O01414,2023-12-24,C0137,P047,4,159.3,0.0,637.2,382.32,254.88,High
O01415,2024-11-28,C0184,P011,1,15.19,0.1,13.67,9.11,4.56,Medium
O01416,2024-09-17,C0005,P025,3,230.75,0.0,692.25,415.35,276.9,Low
O01417,2024-11-28,C0115,P045,2,133.1,0.0,266.2,159.72,106.48,Medium
O01418,2023-06-29,C0110,P013,3,417.06,0.0,1251.18,750.71,500.47,Medium
O01419,2023-02-10,C0047,P007,3,33.75,0.0,101.25,60.75,40.5,Medium
O01420,2023-08-31,C0179,P007,3,33.75,0.0,101.25,60.75,40.5,Critical
O01421,2024-02-15,C0117,P049,7,275.62,0.05,1832.87,1157.6,675.27,Low
O01422,2024-10-12,C0147,P020,1,149.16,0.1,134.24,89.5,44.74,Medium
O01423,2023-04-06,C0145,P029,3,298.25,0.15,760.54,536.85,223.69,Critical
O01424,2023-10-29,C0154,P029,3,298.25,0.05,850.01,536.85,313.16,Low
O01425,2024-05-13,C0046,P028,3,259.55,0.0,778.65,467.19,311.46,Medium
O01426,2024-12-07,C0014,P014,6,110.11,0.15,561.56,396.4,165.16,Medium
O01427,2023-12-21,C0152,P039,3,343.7,0.0,1031.1,618.66,412.44,Critical
O01428,2024-10-02,C0161,P039,4,343.7,0.1,1237.32,824.88,412.44,Medium
O01429,2023-06-21,C0056,P026,3,393.66,0.15,1003.83,708.59,295.24,Medium
O01430,2023-11-09,C0151,P005,2,82.23,0.0,164.46,98.68,65.78,High
O01431,2023-07-10,C0125,P006,2,82.22,0.1,148.0,98.66,49.34,High
O01432,2023-09-22,C0016,P008,6,433.76,0.1,2342.3,1561.54,780.76,High
O01433,2024-11-30,C0061,P017,1,155.6,0.0,155.6,93.36,62.24,Critical
O01434,2023-09-21,C0136,P010,2,355.5,0.1,639.9,426.6,213.3,Low
O01435,2024-11-24,C0138,P001,2,190.4,0.0,380.8,228.48,152.32,Medium
O01436,2023-04-14,C0023,P036,3,405.16,0.0,1215.48,729.29,486.19,Critical
O01437,2024-12-17,C0154,P013,5,417.06,0.0,2085.3,1251.18,834.12,Medium
O01438,2024-09-07,C0049,P023,3,149.61,0.0,448.83,269.3,179.53,Medium
O01439,2024-04-19,C0094,P020,4,149.16,0.05,566.81,357.98,208.83,Low
O01440,2023-11-23,C0060,P045,1,133.1,0.05,126.44,79.86,46.58,Medium
O01441,2023-11-20,C0004,P043,5,22.02,0.0,110.1,66.06,44.04,Medium
O01442,2023-03-15,C0148,P011,2,15.19,0.05,28.86,18.23,10.63,Low
O01443,2024-07-05,C0081,P028,5,259.55,0.05,1232.86,778.65,454.21,High
O01444,2023-07-21,C0200,P038,2,53.35,0.0,106.7,64.02,42.68,Low
O01445,2024-08-03,C0172,P018,4,264.75,0.15,900.15,635.4,264.75,Low
O01446,2023-02-04,C0063,P032,2,89.41,0.0,178.82,107.29,71.53,High
O01447,2024-09-26,C0067,P018,4,264.75,0.05,1006.05,635.4,370.65,Low
O01448,2024-09-04,C0167,P003,3,367.34,0.0,1102.02,661.21,440.81,Critical
O01449,2023-05-06,C0113,P042,2,250.11,0.0,500.22,300.13,200.09,Medium
O01450,2023-09-21,C0144,P019,2,218.81,0.0,437.62,262.57,175.05,Medium
O01451,2023-12-17,C0100,P047,2,159.3,0.0,318.6,191.16,127.44,High
O01452,2024-07-30,C0111,P038,3,53.35,0.0,160.05,96.03,64.02,Low
O01453,2024-01-31,C0066,P028,3,259.55,0.0,778.65,467.19,311.46,Critical
O01454,2024-05-22,C0147,P048,4,262.43,0.15,892.26,629.83,262.43,Medium
O01455,2023-02-19,C0164,P049,2,275.62,0.1,496.12,330.74,165.38,Critical
O01456,2023-03-07,C0161,P030,2,27.99,0.0,55.98,33.59,22.39,Critical
O01457,2024-12-16,C0123,P006,4,82.22,0.0,328.88,197.33,131.55,High
O01458,2024-05-31,C0128,P049,3,275.62,0.0,826.86,496.12,330.74,High
O01459,2023-02-14,C0153,P039,4,343.7,0.15,1168.58,824.88,343.7,High
O01460,2024-10-30,C0071,P008,4,433.76,0.1,1561.54,1041.02,520.52,High
O01461,2023-06-28,C0016,P033,2,37.2,0.0,74.4,44.64,29.76,High
O01462,2023-02-28,C0096,P010,2,355.5,0.15,604.35,426.6,177.75,Low
O01463,2024-09-09,C0133,P046,3,332.95,0.0,998.85,599.31,399.54,Medium
O01464,2023-05-18,C0153,P006,3,82.22,0.0,246.66,148.0,98.66,Low
O01465,2024-03-06,C0114,P034,3,474.7,0.05,1352.89,854.46,498.43,Medium
O01466,2024-12-07,C0129,P025,4,230.75,0.0,923.0,553.8,369.2,Critical
O01467,2023-07-06,C0124,P038,3,53.35,0.1,144.05,96.03,48.02,High
O01468,2023-11-01,C0045,P046,6,332.95,0.05,1897.81,1198.62,699.19,Low
O01469,2024-09-17,C0192,P003,4,367.34,0.05,1395.89,881.62,514.27,Critical
O01470,2024-03-10,C0185,P008,8,433.76,0.05,3296.58,2082.05,1214.53,Low
O01471,2024-08-18,C0164,P006,2,82.22,0.15,139.77,98.66,41.11,Critical
O01472,2023-04-04,C0105,P017,3,155.6,0.15,396.78,280.08,116.7,High
O01473,2024-02-27,C0131,P034,1,474.7,0.05,450.96,284.82,166.14,High
O01474,2024-03-01,C0145,P045,6,133.1,0.0,798.6,479.16,319.44,Medium
O01475,2023-05-19,C0022,P024,4,186.35,0.15,633.59,447.24,186.35,Medium
O01476,2024-06-10,C0121,P039,9,343.7,0.1,2783.97,1855.98,927.99,Critical
O01477,2024-08-31,C0026,P007,4,33.75,0.05,128.25,81.0,47.25,Medium
O01478,2023-04-29,C0062,P011,3,15.19,0.0,45.57,27.34,18.23,Low
O01479,2024-09-28,C0087,P011,3,15.19,0.05,43.29,27.34,15.95,Low
O01480,2024-06-28,C0012,P027,3,103.84,0.15,264.79,186.91,77.88,Critical
O01481,2023-10-02,C0150,P034,3,474.7,0.0,1424.1,854.46,569.64,Critical
O01482,2023-06-16,C0011,P048,5,262.43,0.0,1312.15,787.29,524.86,Medium
O01483,2024-07-17,C0008,P035,2,482.99,0.0,965.98,579.59,386.39,High
O01484,2023-05-09,C0034,P028,5,259.55,0.15,1103.09,778.65,324.44,High
O01485,2023-01-05,C0144,P041,2,65.41,0.0,130.82,78.49,52.33,Low
O01486,2023-07-19,C0188,P004,1,301.34,0.1,271.21,180.8,90.41,High
O01487,2024-09-02,C0015,P029,4,298.25,0.0,1193.0,715.8,477.2,High
O01488,2023-09-17,C0180,P016,1,95.79,0.0,95.79,57.47,38.32,Medium
O01489,2024-11-11,C0160,P045,5,133.1,0.0,665.5,399.3,266.2,High
O01490,2023-07-07,C0099,P028,3,259.55,0.15,661.85,467.19,194.66,Medium
O01491,2023-11-01,C0174,P031,2,305.73,0.0,611.46,366.88,244.58,Critical
O01492,2024-02-07,C0187,P027,3,103.84,0.0,311.52,186.91,124.61,Low
O01493,2024-06-16,C0122,P034,1,474.7,0.0,474.7,284.82,189.88,Critical
O01494,2024-12-03,C0138,P029,5,298.25,0.05,1416.69,894.75,521.94,Critical
O01495,2023-09-26,C0016,P031,2,305.73,0.0,611.46,366.88,244.58,Critical
O01496,2024-11-23,C0079,P048,3,262.43,0.0,787.29,472.37,314.92,Low
O01497,2023-10-21,C0020,P018,5,264.75,0.0,1323.75,794.25,529.5,Critical
O01498,2023-05-15,C0059,P027,4,103.84,0.05,394.59,249.22,145.37,Medium
O01499,2024-09-13,C0051,P017,4,155.6,0.1,560.16,373.44,186.72,Low
O01500,2024-04-15,C0167,P011,7,15.19,0.15,90.38,63.8,26.58,Critical
